STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1078;19820101;19821231;   10;  4.82;  11.02;   15.21;    7.03;    2.75; 1615.30;  29.4;  32.0; -15.4;   10;   664.4;   23.3;eor
       1078;19830101;19831231;   10;  4.93;  11.02;   14.92;    7.07;    2.78; 1590.00;  29.5;  35.7;  -8.5;   10;   773.4;   29.4;eor
       1078;19840101;19841231;   10;  5.25;  10.18;   13.78;    6.49;    2.59; 1411.30;  33.7;  33.3;  -6.8;   10;   966.3;   44.5;eor
       1078;19850101;19851231;   10;  5.35;   9.34;   13.23;    5.56;    2.63; 1563.10;  25.8;  33.2; -19.1;   10;   825.3;   49.2;eor
       1078;19860101;19861231;   10;  5.03;   9.89;   13.92;    5.88;    2.84; 1677.80;  30.4;  35.8; -15.4;   10;   874.0;   32.7;eor
       1078;19870101;19871231;   10;  5.59;   9.61;   13.38;    6.06;    2.53; 1405.30;  26.3;  32.1; -15.7;   10;   826.0;   30.1;eor
       1078;19880101;19881231;   10;  5.72;  11.08;   14.81;    7.62;    2.61; 1368.10;  27.3;  31.7;  -8.4;   10;   851.8;   35.4;eor
       1078;19890101;19891231;   10;  4.84;  11.68;   15.90;    7.67;    2.40; 1804.20;  24.2;  32.7;  -7.9;   10;   682.8;   26.4;eor
       1078;19900101;19901231;   10;  5.13;  11.68;   15.56;    7.83;    2.60; 1681.50;  36.1;  35.6;  -3.4;   10;   765.3;   32.6;eor
       1078;19910101;19911231;   10;  4.89;  10.57;   14.46;    6.79;    2.43; 1662.90;  27.2;  35.1; -12.3;    9;   622.7;   29.8;eor
       1078;19920101;19921231;   10;  5.05;  11.35;   15.20;    7.61;    2.61; 1637.10;  30.9;  33.8;  -8.9;    9;   775.6;   34.7;eor
       1078;19930101;19931231;   10;  5.11;  10.12;   14.28;    6.10;    2.83; 1471.70;-999;  30.9; -13.6;    9;   817.5;   49.9;eor
       1078;19940101;19941231;   10;  5.29;  11.25;   15.35;    7.18;    2.86;-999;-999;  36.0; -12.0;    9;   845.6;   22.3;eor
       1078;19950101;19951231;   10;  5.17;  10.85;   15.12;    6.64;    2.78;-999;-999;  35.6; -13.2;    9;   719.6;   24.5;eor
       1078;19960101;19961231;   10;  5.27;   8.99;   13.04;    4.99;    2.68;-999;-999;  32.9; -13.7;    9;   653.0;   41.1;eor
       1078;19970101;19971231;   10;  5.10;  10.59;   14.86;    6.36;    2.70; 1684.90;  25.7;  32.9; -20.8;    9;   804.3;   46.5;eor
       1078;19980101;19981231;   10;  5.69;  10.68;   14.52;    7.02;    2.92; 1271.30;-999;  33.8; -10.4;    9;   996.3;   36.0;eor
       1078;19990101;19991231;   10;  5.23;  11.32;   15.51;    7.32;    2.90; 1612.30;  24.0;  32.0; -11.6;    9;   793.2;   27.3;eor
       1078;20000101;20001231;   10;  5.48;  11.44;   15.40;    7.89;    2.94; 1432.40;  28.0;  33.8;  -7.3;    9;   902.5;   33.4;eor
       1078;20010101;20011231;   10;  5.36;  10.86;   14.94;    6.78;    2.81; 1476.50;  25.1;  35.1;  -8.7;    9;   893.6;   25.3;eor
       1078;20020101;20021231;   10;  5.32;  11.35;   15.40;    7.14;    2.81;-999;  30.8;  34.8; -10.7;    9;   827.4;   23.8;eor
       1078;20030101;20031231;   10;  4.42;  11.28;   16.14;    6.28;    2.64; 2070.00;  26.0;  38.5; -13.1;    9;   564.9;   24.3;eor
       1078;20040101;20041231;   10;  5.21;  10.60;   14.83;    6.28;    2.74;-999;  28.0;  32.5;  -7.2;    9;   715.5;   42.0;eor
       1078;20050101;20051231;   10;  5.03;  11.00;   15.12;    6.77;    2.67; 1690.80;  22.0;  33.5; -11.1;    9;   752.3;   25.5;eor
       1078;20060101;20061231;   10;  5.11;  11.42;   15.41;    7.21;    2.79; 1656.10;  29.3;  36.3;  -9.6;    9;   761.6;   27.0;eor
       1078;20070101;20071231;   10;  5.12;  11.51;   15.52;    7.30;    2.81; 1563.70;  40.3;  35.2;  -9.2;    9;   926.4;   36.8;eor
       1078;20080101;20081231;   10;  5.24;  10.83;   14.88;    6.63;    2.76; 1367.90;  29.0;  33.0;  -9.4;    9;   812.2;   42.0;eor
       1078;20090101;20091231;   10;  5.10;  10.86;   15.17;    6.11;    2.66; 1594.60;  22.5;  34.9; -19.9;    9;   810.7;   57.4;eor
       1078;20100101;20101231;   10;  5.62;   9.58;   13.62;    5.18;    2.64; 1465.20;  29.1;  36.0; -13.2;    9;   741.5;   39.4;eor
       1078;20110101;20111231;   10;  5.03;  11.43;   15.95;    6.76;    2.76; 1771.20;  24.7;  33.8;  -8.2;    9;   709.7;   37.9;eor
       1078;20120101;20121231;   10;  5.34;  10.72;   14.84;    6.31;    2.74; 1496.60;  24.2;  36.9; -13.8;    9;   723.8;   21.4;eor
       1078;20130101;20131231;   10;  5.66;  10.23;   14.20;    5.88;    2.69; 1407.90;  24.8;  36.8; -11.9;    9;   606.3;   20.2;eor
       1078;20140101;20141231;   10;  5.33;  11.95;   16.08;    7.51;    2.66; 1621.00;  39.5;  34.0;  -4.9;    9;   773.6;   44.9;eor
       1078;20150101;20151231;   10;  5.27;  11.33;   15.53;    6.71;    2.78; 1712.40;  28.8;  37.2;  -6.1;    9;   733.8;   25.6;eor
       1078;20160101;20161231;   10;  5.28;  11.16;   15.36;    6.74;    2.78; 1612.80;  25.4;  35.0;  -8.1;    9;   641.3;   25.1;eor
       1078;20170101;20171231;    3;  5.57;  11.43;   15.59;    6.81;    2.83; 1491.78;  25.4;  35.2;  -9.9;    9;   742.2;   27.0;eor
       1078;20180101;20181231;    3;  4.95;  12.12;   16.84;    7.00;    2.80; 1937.17;  32.2;  36.7;  -9.1;    9;   564.0;   56.3;eor
       1078;20190101;20191231;    3;  5.22;  11.84;   16.43;    6.97;    2.86; 1734.22;-999;  40.7;  -8.5;    9;   670.3;   25.6;eor
       1078;20200101;20201231;    3;  5.02;  12.25;   16.83;    7.22;    2.95; 1814.60;  30.5;  36.9;  -5.7;    3;   617.7;   30.6;eor
