STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       2497;20070101;20071231;   10;  5.75;   -999;   12.56;    5.16;    2.79; 1574.10;  33.7;  30.0;  -7.8;    9;   943.7;   82.7;eor
       2497;20080101;20081231;   10;  5.84;   8.10;   11.80;    4.36;    2.77; 1528.80;  30.2;  29.8;  -8.8;    9;   754.5;   46.8;eor
       2497;20090101;20091231;   10;  5.90;   8.21;   12.01;    4.32;    2.72; 1592.60;  24.8;  31.3; -17.6;    9;   771.6;   35.8;eor
       2497;20100101;20101231;   10;  6.16;   6.91;   10.55;    3.23;    2.72; 1465.80;  30.8;  33.6; -14.3;    9;   687.4;   45.5;eor
       2497;20110101;20111231;   10;  5.52;   9.08;   13.33;    4.88;    2.78; 1808.20;  25.2;  30.7; -10.3;    9;   600.2;   20.8;eor
       2497;20120101;20121231;   10;  -999;   8.10;   11.90;    4.33;    2.76; 1575.40;  25.8;  32.9; -18.4;    9;   720.5;   28.7;eor
       2497;20130101;20131231;   10;  -999;   7.55;   11.09;    3.84;-999; 1466.50;-999;  32.2; -11.8;    9;   622.8;   28.4;eor
       2497;20140101;20141231;   10;  -999;   9.35;   13.16;    5.57;-999; 1508.10;-999;  30.4;  -9.4;    9;   671.7;   31.8;eor
       2497;20150101;20151231;   10;  -999;   8.84;   12.68;    4.82;-999; 1692.20;-999;  33.5; -10.3;-999;-999;-999;eor
       2497;20160101;20161231;   10;  -999;   8.60;   12.38;    4.84;    2.66;-999;  24.2;  32.4; -12.3;    9;   735.8;   63.5;eor
       2497;20170101;20171231;    3;  -999;   8.87;   12.68;    4.86;-999; 1549.25;-999;  32.2; -12.3;    9;   666.8;   29.0;eor
       2497;20180101;20181231;    3;  -999;   9.49;   13.76;    5.02;    2.60;-999;-999;  33.8; -13.9;-999;-999;-999;eor
       2497;20190101;20191231;    3;  -999;   9.27;   13.33;    5.15;-999; 1701.15;-999;  36.8; -10.8;    9;   739.0;   24.1;eor
       2497;20200101;20201231;    3;  -999;   9.70;   13.75;    5.36;-999; 1832.09;  29.7;  33.3;  -7.1;    3;   727.0;   40.4;eor
