STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1327;19750101;19751231;    5;  5.28;  10.89;   14.88;    7.08;    1.75; 1470.60;-999;  32.1; -10.1;    5;   509.2;   25.3;eor
       1327;19760101;19761231;    5;  4.94;  10.21;   14.50;    5.85;    1.72; 1654.80;-999;  35.5; -13.2;    5;   462.6;   32.3;eor
       1327;19770101;19771231;    5;  5.53;   9.83;   13.63;    6.25;    1.82; 1215.80;-999;  30.3;  -7.3;    5;   668.0;   26.4;eor
       1327;19780101;19781231;    5;  5.54;   9.38;   13.12;    5.89;    1.68;-999;-999;  31.5; -13.6;    5;   549.8;   25.5;eor
       1327;19790101;19791231;    5;  5.75;   9.09;   12.85;    5.56;    1.87;-999;-999;  30.0; -17.4;    5;   664.7;   35.8;eor
       1327;19800101;19801231;    5;  5.72;   9.56;   13.19;    5.99;    1.80;-999;-999;  32.0; -10.0;    5;   531.0;   26.9;eor
       1327;19810101;19811231;   10;  5.97;   9.73;   13.40;    6.26;    1.74;-999;-999;  30.9; -11.2;   10;   764.8;   36.9;eor
       1327;19820101;19821231;   10;  5.12;  10.48;   14.49;    6.78;    1.81;-999;-999;  33.1; -19.0;   10;   772.5;   43.1;eor
       1327;19830101;19831231;   10;  5.24;  10.03;   14.13;    6.26;    2.06;-999;-999;  34.3; -11.7;   10;   585.9;   24.8;eor
       1327;19840101;19841231;   10;  5.53;   9.33;   13.05;    5.97;    1.86;-999;-999;  33.7;  -7.7;   10;   788.5;   30.2;eor
       1327;19850101;19851231;   10;  5.61;   8.71;   12.81;    5.07;    1.80;-999;-999;  32.4; -18.2;   10;   570.0;   17.5;eor
       1327;19860101;19861231;   10;  5.59;   9.27;   13.27;    5.45;    1.59;-999;-999;  35.2; -15.6;   10;   670.5;   68.2;eor
       1327;19870101;19871231;   10;  6.04;   8.90;   12.58;    5.55;    1.47;-999;-999;  31.8; -16.1;   10;   751.5;   44.4;eor
       1327;19880101;19881231;   10;  5.86;  10.37;   14.21;    6.95;    1.80;-999;-999;  30.8;  -8.3;   10;   709.9;   60.3;eor
       1327;19890101;19891231;   10;  4.94;  10.80;   15.44;    6.65;    1.43;-999;-999;  34.5;  -7.2;   10;   563.3;   33.1;eor
       1327;19900101;19901231;   10;  5.27;  11.16;   15.43;    7.10;    1.56;-999;-999;  35.5;  -4.0;   10;   600.6;   40.3;eor
       1327;19910101;19911231;   10;  5.24;   9.66;   14.08;    5.74;    1.35;-999;-999;  34.9; -16.8;    9;   511.7;   24.5;eor
       1327;19920101;19921231;   10;  5.56;  10.69;   14.97;    6.82;    1.39;-999;-999;  36.2;  -8.9;    9;   664.6;   50.6;eor
       1327;19930101;19931231;   10;  5.48;  10.13;   14.35;    6.35;    1.42;-999;-999;  31.4; -11.9;    9;   741.8;   34.6;eor
       1327;19940101;19941231;   10;  5.57;  11.48;   15.64;    7.50;    1.53;-999;-999;  36.7;  -9.2;    9;   625.0;   69.6;eor
       1327;19950101;19951231;   10;  5.46;  10.93;   15.29;    6.63;    1.49; 1565.00;-999;  36.0; -12.8;    9;   558.7;   27.5;eor
       1327;19960101;19961231;   10;  5.64;   9.00;   13.08;    5.10;    1.34; 1513.20;-999;  33.5; -17.3;    9;   510.3;   26.4;eor
       1327;19970101;19971231;   10;  5.23;  10.51;   15.05;    6.33;    1.26; 1707.20;-999;  33.5; -22.0;    9;   607.9;   51.0;eor
       1327;19980101;19981231;   10;  5.60;  10.82;   15.02;    7.00;    1.45; 1401.10;-999;  35.1; -10.2;    9;   609.6;   34.6;eor
       1327;19990101;19991231;   10;  5.38;  11.32;   15.70;    7.30;    1.39; 1592.90;-999;  33.1; -10.8;    9;   567.2;   26.3;eor
       1327;20000101;20001231;   10;  5.47;  11.43;   15.71;    7.77;    1.31; 1489.60;-999;  34.7;  -7.2;    9;   652.6;   42.2;eor
       1327;20010101;20011231;   10;  5.51;  10.81;   15.39;    6.91;    1.23; 1443.90;-999;  36.0; -10.1;    9;   570.2;   18.8;eor
       1327;20020101;20021231;   10;  5.41;  11.27;   15.66;    7.37;    1.41; 1438.50;-999;  36.5;  -9.8;    9;   625.9;   36.6;eor
       1327;20050101;20051231;   10;  5.20;  10.56;   14.99;    6.16;    2.10; 1784.30;-999;  33.2; -12.8;    9;   542.7;   21.4;eor
       1327;20060101;20061231;   10;  5.18;  10.99;   15.52;    6.45;    2.13; 1821.70;-999;  36.4; -10.4;    9;   538.8;   33.9;eor
       1327;20070101;20071231;   10;  5.22;  11.08;   15.60;    6.53;    2.32; 1707.50;-999;  34.6;  -6.2;    9;   650.9;   45.3;eor
       1327;20080101;20081231;   10;  5.27;  10.42;   14.90;    5.92;    2.04; 1713.60;-999;  33.4;  -7.1;    9;   543.0;   25.0;eor
       1327;20090101;20091231;   10;  5.06;  10.42;   14.99;    5.79;    2.05; 1733.90;-999;  36.6; -20.7;    9;   585.8;   27.1;eor
       1327;20100101;20101231;   10;  5.44;   9.07;   13.40;    4.58;    1.89; 1582.70;-999;  36.2; -13.7;    9;   612.9;   32.2;eor
       1327;20110101;20111231;   10;  4.81;  11.06;   16.07;    6.12;    1.96; 1879.20;-999;  33.4;  -7.0;    9;   460.7;   21.3;eor
       1327;20120101;20121231;   10;  -999;  10.30;   14.84;    5.72;-999; 1634.40;-999;  37.5; -16.6;    9;   541.7;   22.1;eor
       1327;20130101;20131231;   10;  -999;   9.82;   14.09;    5.41;-999; 1579.90;-999;  36.2; -14.5;    9;   560.6;   37.6;eor
       1327;20140101;20141231;   10;  -999;  11.64;   16.23;    6.98;-999; 1726.00;-999;  34.3;  -5.9;    9;   617.4;   37.5;eor
       1327;20150101;20151231;   10;  -999;  11.06;   15.66;    6.26;-999; 1837.80;-999;  37.1;  -6.0;    9;   586.6;   25.1;eor
       1327;20160101;20161231;   10;  -999;  10.86;   15.39;    6.29;-999; 1657.90;-999;  35.1;  -8.0;    9;   547.7;   20.8;eor
       1327;20170101;20171231;    3;  -999;  11.14;   15.70;    6.49;-999; 1644.50;-999;  36.3;  -9.6;    9;   567.2;   27.5;eor
       1327;20180101;20181231;    3;  -999;  11.60;   16.71;    6.28;-999; 2023.94;-999;  37.5; -10.4;    9;   466.0;   37.0;eor
       1327;20190101;20191231;    3;  -999;  11.24;   16.13;    6.35;-999;-999;-999;  40.6;  -8.5;    9;   575.8;   23.1;eor
       1327;20200101;20201231;    3;  -999;  11.82;   16.79;    6.57;-999; 2003.34;-999;  37.5;  -6.8;    3;   479.7;   27.2;eor
