STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1590;19780101;19781231;    5;  5.59;   9.38;   13.02;    5.57;    2.08;-999;-999;  32.5; -16.4;    5;   689.9;   36.8;eor
       1590;19790101;19791231;    5;  5.71;   9.13;   12.89;    5.18;    1.89;-999;-999;  29.8; -17.3;    5;   862.4;   41.8;eor
       1590;19800101;19801231;    5;  5.54;   9.70;   13.47;    5.96;    2.00;-999;-999;  31.0; -10.5;    5;   767.6;   40.2;eor
       1590;19810101;19811231;   10;  5.76;   9.86;   13.65;    6.29;    1.99;-999;-999;  31.4; -10.5;   10;   901.7;   44.1;eor
       1590;19820101;19821231;   10;  5.15;  10.65;   14.76;    6.86;    1.95;-999;-999;  32.0; -13.1;   10;   729.2;   29.4;eor
       1590;19830101;19831231;   10;  5.17;  10.69;   14.73;    6.93;    2.12;-999;-999;  34.4;  -8.0;   10;   801.0;   23.2;eor
       1590;19840101;19841231;   10;  5.51;   9.94;   13.69;    6.39;    1.84;-999;-999;  32.5;  -5.2;   10;   914.2;   40.2;eor
       1590;19850101;19851231;   10;  5.44;   9.09;   13.01;    5.39;    1.91;-999;-999;  31.8; -21.0;   10;   751.3;   25.2;eor
       1590;19860101;19861231;   10;  5.14;   9.73;   13.72;    5.68;    2.09;-999;-999;  34.3; -14.5;   10;   830.3;   27.8;eor
       1590;19870101;19871231;   10;  5.36;   9.22;   12.91;    5.87;    2.09;-999;-999;  31.3; -15.0;   10;   820.3;   25.6;eor
       1590;19880101;19881231;   10;  5.30;  10.45;   14.06;    7.37;    2.66;-999;-999;  29.2;  -5.3;   10;   829.8;   55.1;eor
       1590;19890101;19891231;   10;  4.35;  11.03;   15.12;    7.27;    2.67;-999;-999;  33.0;  -5.4;   10;   623.4;   17.7;eor
       1590;19900101;19901231;   10;  4.44;  11.01;   14.97;    7.42;    2.78;-999;-999;  35.2;  -3.1;   10;   697.5;   27.9;eor
       1590;19910101;19911231;   10;  4.61;   9.80;   13.90;    6.25;    2.28;-999;-999;  33.9; -12.2;    9;   567.3;   28.1;eor
       1590;19920101;19921231;   10;  4.58;  10.65;   14.61;    7.22;    2.28;-999;-999;  32.5;  -7.6;    9;   784.2;   28.6;eor
       1590;19930101;19931231;   10;  4.76;   9.97;   13.84;    6.63;    2.37;-999;-999;  31.0; -11.3;    9;   900.9;   50.0;eor
       1590;19940101;19941231;   10;  4.84;  11.06;   14.96;    7.57;    2.34;-999;-999;  35.4;  -9.4;    9;   776.3;   25.8;eor
       1590;19950101;19951231;   10;  4.62;  10.77;   14.86;    7.05;    2.23;-999;-999;  35.6; -10.2;    9;   741.3;   45.1;eor
       1590;19960101;19961231;   10;  4.93;   8.84;   12.73;    5.26;    2.04;-999;-999;  34.2; -13.6;    9;   670.3;   56.5;eor
       1590;19970101;19971231;   10;  4.67;  10.45;   14.47;    6.63;    2.06;-999;-999;  33.2; -18.1;    9;   661.7;   21.2;eor
       1590;19980101;19981231;   10;  5.20;  10.51;   14.13;    7.18;    2.18;-999;-999;  33.2;  -9.3;    9;  1044.1;   46.8;eor
       1590;19990101;19991231;   10;  4.84;  11.23;   15.11;    7.52;    2.19;-999;-999;  31.8;  -7.5;    9;   836.3;   56.1;eor
       1590;20000101;20001231;   10;  5.02;  11.29;   15.05;    7.86;    2.13;-999;-999;  34.3;  -6.8;    9;   866.1;   29.9;eor
       1590;20010101;20011231;   10;  4.84;  10.77;   14.48;    7.25;    2.02;-999;-999;  34.1;  -6.9;    9;   800.4;   20.2;eor
       1590;20020101;20021231;   10;  4.80;  11.18;   15.01;    7.53;    2.06;-999;-999;  34.8;  -7.9;    9;   892.0;   28.4;eor
       1590;20030101;20031231;   10;  4.09;  11.03;   15.54;    6.72;    2.01;-999;-999;  36.5; -10.4;    9;   635.7;   35.3;eor
       1590;20040101;20041231;   10;  5.06;  10.46;   14.40;    -999;    2.11; 1590.70;-999;  32.1;-999;    9;   829.1;   47.2;eor
       1590;20050101;20051231;   10;  4.91;  10.84;   14.83;    7.03;    2.31; 1796.60;-999;  33.0;  -8.1;    9;   755.5;   72.2;eor
       1590;20060101;20061231;   10;  5.01;  11.33;   15.24;    7.53;    2.49; 1690.40;-999;  36.3;  -7.9;    9;   678.1;   22.3;eor
       1590;20070101;20071231;   10;  4.99;  11.43;   15.33;    7.67;    2.59; 1574.70;-999;  32.4;  -6.8;    9;   814.5;   23.9;eor
       1590;20080101;20081231;   10;  5.01;  10.86;   14.77;    7.13;    2.36; 1619.90;-999;  32.9;  -6.9;    9;   783.0;   49.2;eor
       1590;20090101;20091231;   10;  4.85;  10.67;   14.97;    6.46;    2.09; 1754.10;-999;  33.8; -16.7;    9;   750.6;   56.7;eor
       1590;20100101;20101231;   10;  5.27;   9.31;   13.43;    5.19;    1.89; 1604.20;-999;  35.2; -11.7;    9;   759.0;   33.4;eor
       1590;20110101;20111231;   10;  4.68;  11.18;   15.69;    6.99;    1.79; 1787.40;-999;  32.8;  -6.9;    9;   721.1;   32.8;eor
       1590;20120101;20121231;   10;  -999;  10.46;   14.59;    6.53;-999; 1576.10;-999;  35.1; -12.9;    9;   803.2;   30.5;eor
       1590;20130101;20131231;   10;  -999;  10.01;   14.08;    6.02;-999; 1539.80;-999;  35.2;  -8.7;    9;   702.7;   23.3;eor
       1590;20140101;20141231;   10;  -999;  11.82;   16.16;    7.83;-999; 1692.00;-999;  32.1;  -5.4;    9;   725.0;   46.9;eor
       1590;20150101;20151231;   10;  -999;  11.10;   15.52;    6.83;-999; 1787.40;-999;  36.1;  -3.6;    9;   713.6;   25.4;eor
       1590;20160101;20161231;   10;  -999;  10.95;   15.33;    6.95;-999; 1732.30;-999;  33.5;  -6.8;    9;   797.4;   88.7;eor
       1590;20170101;20171231;    3;  -999;  11.18;   15.49;    7.00;-999; 1644.53;-999;  34.7;  -6.2;    9;   781.8;   35.2;eor
       1590;20180101;20181231;    3;  -999;  11.86;   16.76;    7.11;-999; 2098.89;-999;  37.6;  -8.2;    9;   523.0;   23.8;eor
       1590;20190101;20191231;    3;  -999;  11.62;   16.31;    7.16;-999; 1809.18;-999;  39.6;  -7.6;    9;   736.0;   29.0;eor
       1590;20200101;20201231;    3;  -999;  12.18;   16.85;    7.56;-999; 1902.46;-999;  36.7;  -3.9;    3;   621.2;   24.3;eor
