STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       2968;19920101;19921231;   10;  5.50;  11.77;   15.05;    8.03;    2.54; 1537.70;-999;  34.6;  -5.7;    9;   842.2;   28.6;eor
       2968;19930101;19931231;   10;  5.41;  11.03;   14.37;    7.57;    2.57; 1485.60;-999;  30.1;  -8.7;    9;   897.4;   38.4;eor
       2968;19940101;19941231;   10;  5.54;  12.24;   15.48;    8.77;    2.59; 1481.30;-999;  35.3;  -8.0;    9;   720.8;   29.2;eor
       2968;19950101;19951231;   10;  5.44;  11.75;   15.01;    8.31;    2.56; 1543.40;-999;  34.6;  -9.0;    9;   765.4;   46.5;eor
       2968;19960101;19961231;   10;  5.54;  10.04;   13.14;    6.84;    2.48; 1515.50;-999;  32.3; -10.5;    9;   615.5;   29.3;eor
       2968;19970101;19971231;   10;  5.22;  11.57;   14.72;    8.26;    2.43; 1736.60;-999;  32.8; -13.1;    9;   735.0;   35.0;eor
       2968;19980101;19981231;   10;  5.83;  11.46;   14.55;    8.38;    2.60;-999;-999;  33.0;  -8.5;    9;   939.2;   39.2;eor
       2968;19990101;19991231;   10;  5.34;  12.21;   15.44;    8.86;    2.58;-999;-999;  32.0;  -7.6;    9;   829.1;   31.9;eor
       2968;20000101;20001231;   10;  5.61;  12.38;   15.73;    9.24;    2.60;-999;-999;  35.0;  -6.0;    9;   930.6;   35.1;eor
       2968;20010101;20011231;   10;  5.50;  11.88;   15.36;    8.55;    2.57;-999;-999;  35.5;  -6.4;    9;  1012.9;   38.3;eor
       2968;20020101;20021231;   10;  5.52;  12.37;   15.80;    8.96;    2.57;-999;-999;  37.0;  -5.9;    9;   944.6;   29.7;eor
       2968;20030101;20031231;   10;  4.53;  12.45;   16.63;    8.52;    2.47;-999;-999;  38.3; -10.6;    9;   658.8;   42.3;eor
       2968;20040101;20041231;   10;  5.59;  11.67;   15.11;    8.12;    2.51;-999;-999;  32.8;  -5.0;    9;   811.3;   43.8;eor
       2968;20050101;20051231;   10;  5.28;  12.01;   15.58;    8.59;    2.51;-999;-999;  33.7;  -7.3;    9;   905.9;   68.3;eor
       2968;20060101;20061231;   10;  5.27;  12.35;   15.96;    8.87;    2.55;-999;-999;  36.2;  -8.0;    9;   760.8;   29.0;eor
       2968;20070101;20071231;   10;  5.30;  12.54;   16.07;    9.10;    2.57;-999;-999;  35.5;  -5.2;    9;   917.2;   34.0;eor
       2968;20100101;20101231;    9;  -999;  10.22;   14.12;    6.49;-999;-999;-999;  36.5;  -9.3;    9;   846.7;   36.0;eor
       2968;20110101;20111231;    3;  -999;  12.07;   16.40;    7.99;-999;-999;-999;  33.6;  -5.9;    9;   749.9;   30.0;eor
       2968;20120101;20121231;    3;  -999;  11.34;   15.41;    7.49;-999;-999;-999;  37.6; -13.6;-999;-999;-999;eor
       2968;20130101;20131231;    9;  -999;  10.90;   14.86;    7.14;-999;-999;-999;  36.8;  -8.1;    9;   655.3;   25.7;eor
       2968;20140101;20141231;    9;  -999;  12.53;   16.70;    8.72;-999;-999;-999;  33.6;  -4.2;    9;   852.1;   49.1;eor
       2968;20150101;20151231;    9;  -999;  11.92;   16.12;    7.89;-999;-999;-999;  37.1;  -4.3;    9;   759.3;   40.0;eor
       2968;20160101;20161231;    9;  -999;  11.64;   15.78;    7.81;-999;-999;-999;  35.2;  -6.6;    9;   808.2;   37.4;eor
       2968;20170101;20171231;    3;  -999;  11.92;   15.99;    7.97;-999;-999;-999;  37.0;  -7.2;    9;   842.1;   95.0;eor
       2968;20180101;20181231;    3;  -999;  12.67;   17.30;    8.21;-999;-999;-999;  38.2;  -7.8;    9;   596.0;   19.3;eor
       2968;20190101;20191231;    3;  -999;  12.30;   16.76;    8.11;-999;-999;-999;  41.1;  -7.0;-999;-999;-999;eor
       2968;20200101;20201231;    3;  -999;  12.84;   17.32;    8.51;-999;-999;-999;  37.4;  -3.5;    3;   647.3;   33.6;eor
